player_id,team_name,short_name,vaep_count,vaep_sum,minutes_played,vaep_rating
37762.0,Portugal,William Carvalho,397,1.2807443,468.6318735,0.2459648973526789
3361.0,Arsenal FC,A. Sánchez,1257,7.2010903,2638.4831428666666,0.24563285396892948
257899.0,Liverpool FC,J. Gomez,1858,5.4119086,1990.2195297,0.2447326890703207
14869.0,Arsenal FC,S. Kolašinac,1772,6.047297,2233.8973718,0.24363550480774485
62071.0,Republic of Ireland,D. Randolph,143,1.0089909,372.9393435833333,0.24349584664587043
26136.0,Manchester City FC,B. Mendy,321,1.0439695,386.28843206666664,0.2432308210726487
7964.0,Liverpool FC,J. Henderson,2395,6.3357334,2349.6572043833335,0.24268050775841649
14870.0,Liverpool FC,J. Matip,1902,5.6057496,2083.3172562,0.2421702477398639
7945.0,Arsenal FC,D. Welbeck,603,3.391207,1270.0545208666667,0.24031143006033517
8351.0,AFC Bournemouth,A. Surman,1432,5.267899,1974.97564485,0.24005911268587574
14723.0,Germany,T. Kroos,751,1.4899234,559.0431310333333,0.2398618312025445
20620.0,West Ham United FC,Pedro Obiang,986,4.36565,1638.1223088333334,0.23985297445867135
37824.0,Belgium,T. Meunier,268,0.9887278,371.2637020833333,0.23968274746777443
254898.0,Newcastle United FC,Kenedy,609,2.7949827,1056.1794295,0.23816828810456722
61962.0,Swansea City AFC,Sung-Yeung Ki,1123,5.1678495,1956.0809719666665,0.23777463815563657
179.0,Swansea City AFC,L. Narsingh,323,1.7734742,671.3779739333334,0.23773893746039965
283142.0,Leicester City FC,D. Gray,954,4.7263675,1791.4082846333333,0.23745177525493233
8677.0,West Ham United FC,M. Antonio,766,3.701961,1405.6414619,0.2370280702334602
92899.0,Watford FC,J. Holebas,1910,6.6139503,2518.2890270666667,0.2363729845010774
339789.0,Newcastle United FC,Mikel Merino,1107,3.700523,1419.2474321000002,0.23466454867046907
77521.0,Iceland,A. Gunnarsson,270,1.1459373,439.5854541166667,0.23461732025308965
230020.0,Arsenal FC,A. Iwobi,1469,4.891745,1878.1041792,0.23441567003385264
38093.0,Chelsea FC,M. Batshuayi,137,1.0735584,412.66619081666664,0.234136607980374
31528.0,Chelsea FC,N. Kanté,2626,8.709135,3378.00367505,0.2320370902329127
50102.0,Switzerland,F. Schär,324,0.9585509,372.44555188333334,0.23163003716954228
136441.0,Tottenham Hotspur FC,B. Davies,2068,7.4138646,2897.87522295,0.23025415223196713
